totalRows,IncidentNumber,IncidentDate,IncidentTime,Exposures,Patients,Address,IncidentType,Complete,Reviewed,TypeOfServiceRequested,SupervisorLock,StationNumber,RunNumber,Imported,Latitude,Longitude
2094,2016-1609241,6/22/2016,8:29:19,1,0,"01103 W THRUSH AVE 
PEORIA IL 61604    ",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.715082,-89.609661
2094,2016-1609072,6/19/2016,11:20:24,1,0,"05827 N PROSPECT RD 
PEORIA IL 61614    ",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.758217,-89.588795
2094,2016-1609047,6/18/2016,21:35:36,1,0,"01116 NE GLENDALE AVE 
PEORIA IL 61603    ",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.704834,-89.581732
2094,2016-1608997,6/17/2016,23:03:21,1,0,"00631 SPITZNAGLE AVE 
PEORIA IL 61603    ",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.713447,-89.565407
2094,2016-1608914,6/16/2016,11:39:48,1,0,"00201 SW JEFFERSON AVE 
PEORIA IL 61602    ","118 - Trash or rubbish fire, contained",TRUE,TRUE,,TRUE,,,TRUE,40.691949,-89.591947
2094,2016-1608890,6/15/2016,22:41:21,1,0,"01418 W BUTLER ST 
PEORIA IL 61605    ","118 - Trash or rubbish fire, contained",TRUE,TRUE,,TRUE,,,TRUE,40.684057,-89.615781
2094,2016-1608881,6/15/2016,17:53:11,1,0,"00400 E LAKE AVE 
PEORIA IL 61614    ","118 - Trash or rubbish fire, contained",TRUE,TRUE,,TRUE,,,TRUE,40.739337,-89.589271
2094,2016-1608879,6/15/2016,15:54:18,2,0,"02826 W WISWALL ST 
PEORIA IL 61605    ",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.680577,-89.637462
2094,2016-1608769,6/13/2016,17:57:09,1,0,"01735 N GREAT OAK RD 
PEORIA IL 61604    ",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.708984,-89.638917
2094,2016-1608728,6/13/2016,4:07:40,1,0,"00509 EVANS ST 
PEORIA IL 61603    ",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.701129,-89.581578
2094,2016-1608727,6/13/2016,2:26:48,1,0,"00318 E ARCADIA AVE 
PEORIA IL 61603    ",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.715287,-89.590089
2094,2016-1608595,6/11/2016,1:35:06,1,0,"01023 S SHELLEY ST 
PEORIA IL 61605    ",112 - Fires in structure other than in a building,TRUE,TRUE,,TRUE,,,TRUE,40.676616,-89.617636
2094,2016-1608578,6/10/2016,16:43:41,1,0,"04200 N GRANDVIEW DR 
PEORIA IL 61614    ","113 - Cooking fire, confined to container",TRUE,TRUE,,TRUE,,,TRUE,40.73786,-89.556103
2094,2016-1608479,6/8/2016,20:21:19,1,0,"01917 W HUDSON ST 
PEORIA IL 61604    ","118 - Trash or rubbish fire, contained",TRUE,TRUE,,TRUE,,,TRUE,40.727248,-89.623182
2094,2016-1608429,6/7/2016,21:05:09,1,0,"00404 WAYNE ST 
PEORIA IL 61603    ",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.69838,-89.582544
2094,2016-1608362,6/6/2016,15:20:04,1,0,"00919 E WILSON AVE 
PEORIA IL 61616    ","118 - Trash or rubbish fire, contained",TRUE,TRUE,,TRUE,,,TRUE,40.72919,-89.579615
2094,2016-1608291,6/4/2016,22:56:40,1,0,"00107 NE MADISON AVE 
PEORIA IL 61602    ",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.694036,-89.591242
2094,2016-1608279,6/4/2016,22:15:22,1,0,"01829 N MISSOURI AVE 
PEORIA IL 61603    ","113 - Cooking fire, confined to container",TRUE,TRUE,,TRUE,,,TRUE,40.709804,-89.590147
2094,2016-1608232,6/3/2016,22:26:06,1,0,"07217 N UNIVERSITY ST 
PEORIA IL 61614    ","113 - Cooking fire, confined to container",TRUE,TRUE,,TRUE,,,TRUE,40.774897,-89.620414
2094,2016-1608201,6/3/2016,14:10:08,1,0,"02730 W WYOMING ST 
PEORIA IL 61605    ","118 - Trash or rubbish fire, contained",TRUE,TRUE,,TRUE,,,TRUE,40.662325,-89.637065
2094,2016-1608155,6/2/2016,16:33:27,1,0,"05603 N GRACELAND DR 
PEORIA IL 61614    ","118 - Trash or rubbish fire, contained",TRUE,TRUE,,TRUE,,,TRUE,40.75549,-89.620263
2094,2016-1608101,6/1/2016,22:06:18,1,0,"03625 N FINNELL AVE 
PEORIA IL 61604    ",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.73179,-89.629177
2094,2016-1608045,6/1/2016,1:17:39,1,0,"00414 E FRYE AVE 
PEORIA IL 61603    ",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.712296,-89.589374
2094,2016-1607915,5/29/2016,19:45:12,1,0,"05517 N SHERWOOD AVE 
PEORIA IL 61614    ","113 - Cooking fire, confined to container",TRUE,TRUE,,TRUE,,,TRUE,40.755062,-89.610034
2094,2016-1607895,5/29/2016,13:45:28,1,0,"08639 N PICTURE RIDGE RD 
PEORIA IL 61615    ","113 - Cooking fire, confined to container",TRUE,TRUE,,TRUE,,,TRUE,40.79212,-89.602171
2094,2016-1607817,5/27/2016,18:36:35,1,0,"01810 W HOWETT ST 
PEORIA IL 61605    ",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.682236,-89.621375
2094,2016-1607749,5/26/2016,19:22:38,1,0,"01933 W FORREST HILL AVE 
PEORIA IL 61604    ","113 - Cooking fire, confined to container",TRUE,TRUE,,TRUE,,,TRUE,40.725292,-89.624246
2094,2016-1607717,5/26/2016,5:51:52,1,0,"03412 N LEROY AVE 
PEORIA IL 61604    ","113 - Cooking fire, confined to container",TRUE,TRUE,,TRUE,,,TRUE,40.729477,-89.629584
2094,2016-1607679,5/25/2016,15:06:08,1,0,"00812 S SHELLEY ST 
PEORIA IL 61605    ","118 - Trash or rubbish fire, contained",TRUE,TRUE,,TRUE,,,TRUE,40.679838,-89.617179
2094,2016-1607634,5/24/2016,19:14:25,1,0,"01241 E GIFT AVE 
PEORIA IL 61603    ",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.719279,-89.577046
2094,2016-1607525,5/22/2016,22:53:14,1,0,"02323 W MALONE AVE 
PEORIA IL 61605    ",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.67502,-89.630165
2094,2016-1607519,5/22/2016,19:25:32,1,0,"01709 N MACHIN AVE 
PEORIA IL 61604    ","118 - Trash or rubbish fire, contained",TRUE,TRUE,,TRUE,,,TRUE,40.708595,-89.608654
2094,2016-1607466,5/21/2016,21:49:43,1,0,"03439 W FALLEN OAK LN 
PEORIA IL 61604    ","118 - Trash or rubbish fire, contained",TRUE,TRUE,,TRUE,,,TRUE,40.718861,-89.646384
2094,2016-1607463,5/21/2016,20:52:29,1,0,"02401 N GALE AVE 
PEORIA IL 61604    ",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.716582,-89.616196
2094,2016-1607435,5/21/2016,11:56:58,1,0,"00610 W FORREST HILL AVE 
PEORIA IL 61604    ","118 - Trash or rubbish fire, contained",TRUE,TRUE,,TRUE,,,TRUE,40.724968,-89.602368
2094,2016-1607423,5/21/2016,7:27:49,1,0,"00607 E RAVINE AVE 
PEORIA IL 61603    ",112 - Fires in structure other than in a building,TRUE,TRUE,,TRUE,,,TRUE,40.708449,-89.586915
2094,2016-1607373,5/20/2016,10:59:11,1,0,"00314 E ARCHER AVE 
PEORIA IL 61603    ","113 - Cooking fire, confined to container",TRUE,TRUE,,TRUE,,,TRUE,40.716196,-89.590289
2094,2016-1607361,5/20/2016,6:19:43,1,0,"01204 NE MADISON AVE 
PEORIA IL 61603    ",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.702417,-89.577966
2094,2016-1607340,5/19/2016,17:54:08,1,0,"00215 W ASPEN WAY ST 
PEORIA IL 61614    ","113 - Cooking fire, confined to container",TRUE,TRUE,,TRUE,,,TRUE,40.772729,-89.59484
2094,2016-1607178,5/16/2016,13:57:16,1,0,"02410 W GARDEN ST 
PEORIA IL 61605    ","118 - Trash or rubbish fire, contained",TRUE,TRUE,,TRUE,,,TRUE,40.675925,-89.631451
2094,2016-1607173,5/16/2016,11:44:12,1,0,"00414 VINE ST 
PEORIA IL 61603    ",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.715103,-89.561304
2094,2016-1607162,5/16/2016,8:16:29,1,0,"00616 N COOPER ST 
PEORIA IL 61606    ","113 - Cooking fire, confined to container",TRUE,TRUE,,TRUE,,,TRUE,40.695309,-89.619971
2094,2016-1607155,5/16/2016,3:28:28,1,0,"04600 SW ADAMS ST 
PEORIA IL 61605    ","118 - Trash or rubbish fire, contained",TRUE,TRUE,,TRUE,,,TRUE,40.658345,-89.640396
2094,2016-1607130,5/15/2016,16:07:06,1,0,"02209 W ALBANY AVE 
PEORIA IL 61604    ",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.727182,-89.627728
2094,2016-1607091,5/15/2016,2:17:55,1,0,"04600 SW ADAMS ST 
PEORIA IL 61605    ","118 - Trash or rubbish fire, contained",TRUE,TRUE,,TRUE,,,TRUE,40.658345,-89.640396
2094,2016-1607090,5/15/2016,1:13:46,1,0,"01120 N FLORA AVE 
PEORIA IL 61606    ",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.701817,-89.600704
2094,2016-1607068,5/14/2016,15:03:42,1,0,"01619 NE MONROE ST 
PEORIA IL 61603    ",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.706648,-89.573749
2094,2016-1607022,5/13/2016,19:55:09,1,0,"00724 E FRYE AVE 
PEORIA IL 61603    ","118 - Trash or rubbish fire, contained",TRUE,TRUE,,TRUE,,,TRUE,40.712271,-89.584668
2094,2016-1606876,5/11/2016,11:00:38,1,0,"02802 W HAYES ST 
PEORIA IL 61605    ",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.670501,-89.637017
2094,2016-1606753,5/9/2016,4:29:37,1,0,"03432 W OAKCREST DR 
PEORIA IL 61604    ",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.719544,-89.646562
2094,2016-1606728,5/8/2016,19:06:31,1,0,"01022 N FRINK ST 
PEORIA IL 61606    ",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.700653,-89.609085
2094,2016-1606726,5/8/2016,17:41:01,1,0,"00100 E ARCADIA AVE 
PEORIA IL 61603    ","118 - Trash or rubbish fire, contained",TRUE,TRUE,,TRUE,,,TRUE,40.715323,-89.593804
2094,2016-1606694,5/8/2016,2:12:01,1,0,"02212 W HOWETT ST 
PEORIA IL 61605    ","113 - Cooking fire, confined to container",TRUE,TRUE,,TRUE,,,TRUE,40.682345,-89.628636
2094,2016-1606605,5/6/2016,15:43:24,1,0,"00612 MORTON ST 
PEORIA IL 61603    ","113 - Cooking fire, confined to container",TRUE,TRUE,,TRUE,,,TRUE,40.70307,-89.581205
2094,2016-1606565,5/5/2016,21:42:33,1,0,"00301 NE JEFFERSON AVE 
PEORIA IL 61603    ","113 - Cooking fire, confined to container",TRUE,TRUE,,TRUE,,,TRUE,40.694507,-89.587876
2094,2016-1606472,5/4/2016,2:35:47,1,0,"01100 N GLENWOOD AVE 
PEORIA IL 61606    ","118 - Trash or rubbish fire, contained",TRUE,TRUE,,TRUE,,,TRUE,40.701265,-89.617305
2094,2016-1606084,4/26/2016,14:15:43,1,0,"02331 W DR MARTIN LUTHER KING DR 
PEORIA IL 61604    ",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.684755,-89.630705
2094,2016-1606047,4/25/2016,22:47:22,1,0,"00416 WARNER LN 
PEORIA IL 61605    ","113 - Cooking fire, confined to container",TRUE,TRUE,,TRUE,,,TRUE,40.684934,-89.604239
2094,2016-1605990,4/24/2016,20:11:55,1,0,"05310 N SHERBROOK LN 
PEORIA IL 61614    ","113 - Cooking fire, confined to container",TRUE,TRUE,,TRUE,,,TRUE,40.751928,-89.602538
2094,2016-1605876,4/22/2016,17:19:52,1,0,"07130 N GALENA RD 
PEORIA IL 61615    ",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.773391,-89.574352
2094,2016-1605833,4/22/2016,2:04:34,1,0,"03001 W SEIBOLD ST 
PEORIA IL 61605    ",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.665975,-89.640167
2094,2016-1605512,4/16/2016,16:37:14,1,0,"00305 E FRANCES AVE 
PEORIA IL 61614    ",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.751077,-89.589616
2094,2016-1605502,4/16/2016,14:35:32,1,0,"03516 N KNOXVILLE AVE 
PEORIA IL 61603    ","118 - Trash or rubbish fire, contained",TRUE,TRUE,,TRUE,,,TRUE,40.729988,-89.593483
2094,2016-1605409,4/14/2016,23:18:48,1,0,"02118 W PROCTOR ST 
PEORIA IL 61605    ",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.67866,-89.627255
2094,2016-1605350,4/13/2016,20:18:48,1,0,"02051 S FRIEDAN ST 
PEORIA IL 61605    ","118 - Trash or rubbish fire, contained",TRUE,TRUE,,TRUE,,,TRUE,40.664503,-89.633318
2094,2016-1605354,4/13/2016,20:10:50,1,0,"01203 N INSTITUTE PL 
PEORIA IL 61606    ",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.702167,-89.615978
2094,2016-1605248,4/12/2016,2:57:41,1,0,"01003 NE MONROE ST 
PEORIA IL 61603    ",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.701711,-89.581675
2094,2016-1605232,4/11/2016,18:37:09,1,0,"00206 E ARCHER AVE 
PEORIA IL 61603    ",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.716209,-89.592055
2094,2016-1605140,4/9/2016,12:44:31,1,0,"01029 N UNIVERSITY ST 
PEORIA IL 61606    ",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.700571,-89.613255
2094,2016-1605123,4/9/2016,12:23:46,1,0,"00710 NE JEFFERSON AVE 
PEORIA IL 61603    ","113 - Cooking fire, confined to container",TRUE,TRUE,,TRUE,,,TRUE,40.697657,-89.582893
2094,2016-1605078,4/8/2016,13:31:51,3,0,"00805 W RUSSELL ST 
PEORIA IL 61606    ",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.700994,-89.60523
2094,2016-1604862,4/3/2016,18:19:22,1,0,"03913 N WILKINS RD 
PEORIA IL 61615    ","118 - Trash or rubbish fire, contained",TRUE,TRUE,,TRUE,,,TRUE,40.735122,-89.633084
2094,2016-1604784,4/2/2016,1:53:37,1,0,"00318 E ARCADIA AVE 
PEORIA IL 61603    ",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.715287,-89.590089
2094,2016-1602195,2/13/2016,18:30:28,1,0,"02625 W RESERVOIR BLVD 
PEORIA IL 61615","113 - Cooking fire, confined to container",TRUE,TRUE,,TRUE,,,TRUE,40.732659,-89.635111
2094,2016-1602183,2/13/2016,12:51:52,1,0,"00530 NE GLEN OAK AVE 
PEORIA IL 61637",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.702226,-89.591034
2094,2016-1602071,2/10/2016,19:43:31,2,0,"01611 W WEST AIRE AVE 
PEORIA IL 61614",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.736757,-89.61756
2094,2016-1601993,2/9/2016,13:45:40,1,0,"01514 W TIFFANY DR 
PEORIA IL 61614","118 - Trash or rubbish fire, contained",TRUE,TRUE,,TRUE,,,TRUE,40.773882,-89.616428
2094,2016-1601795,2/5/2016,16:34:32,1,0,"02514 N LAVALLE CT 
PEORIA IL 61604",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.718683,-89.648664
2094,2016-1601694,2/2/2016,21:24:41,1,0,"00111 VAN BUREN ST 
PEORIA IL 61603",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.708396,-89.565767
2094,2016-1601670,2/2/2016,11:02:18,1,0,"02600 W CLARK ST 
PEORIA IL 61607","118 - Trash or rubbish fire, contained",TRUE,TRUE,,TRUE,,,TRUE,40.659477,-89.628328
2094,2016-1601643,2/1/2016,23:46:35,1,0,"00301 NE JEFFERSON AVE 
PEORIA IL 61603","113 - Cooking fire, confined to container",TRUE,TRUE,,TRUE,,,TRUE,40.694535,-89.587859
2094,2016-1601637,2/1/2016,20:01:51,1,0,"01918 N MISSOURI AVE 
PEORIA IL 61603","113 - Cooking fire, confined to container",TRUE,TRUE,,TRUE,,,TRUE,40.711189,-89.590098
2094,2016-1601333,1/26/2016,21:11:57,1,0,"01611 S FOLKERS AVE 
PEORIA IL 61605",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.66992,-89.638435
2094,2016-1601268,1/25/2016,16:54:46,1,0,"04101 W HOLLOW TRACE DR 
PEORIA IL 61615","114 - Chimney or flue fire, confined to chimney or flue",TRUE,TRUE,,TRUE,,,TRUE,40.766562,-89.65855
2094,2016-1601189,1/24/2016,6:10:46,1,0,"01106 W STRATFORD DR 
PEORIA IL 61614","113 - Cooking fire, confined to container",TRUE,TRUE,,TRUE,,,TRUE,40.733255,-89.610008
2094,2016-1601167,1/23/2016,17:23:07,1,0,"02417 N CALIFORNIA AVE 
PEORIA IL 61603","113 - Cooking fire, confined to container",TRUE,TRUE,,TRUE,,,TRUE,40.716962,-89.588349
2094,2016-1601165,1/23/2016,14:07:30,1,0,"02135 N DELAWARE ST 
PEORIA IL 61603",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.713926,-89.582658
2094,2016-1601126,1/22/2016,16:11:06,1,0,"00443 W DETWEILLER DR 
PEORIA IL 61615",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.788294,-89.602064
2094,2016-1601103,1/22/2016,5:49:41,1,0,"02203 W WISWALL ST 
PEORIA IL 61605",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.680475,-89.628007
2094,2016-1600965,1/19/2016,14:58:27,1,0,"01117 N ELMWOOD AVE 
PEORIA IL 61606","113 - Cooking fire, confined to container",TRUE,TRUE,,TRUE,,,TRUE,40.701833,-89.614587
2094,2016-1600935,1/18/2016,20:09:40,1,0,"01721 W MILLMAN ST 
PEORIA IL 61605",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.683168,-89.620559
2094,2016-1600914,1/18/2016,10:01:43,1,0,"02602 W GILBERT AVE 
PEORIA IL 61604",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.722642,-89.633796
2094,2016-1600840,1/16/2016,18:46:17,1,0,"01104 E CORRINGTON AVE 
PEORIA IL 61603",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.721984,-89.579031
2094,2016-1600781,1/15/2016,13:38:13,1,0,"01800 N LINN ST 
PEORIA IL 61604","118 - Trash or rubbish fire, contained",TRUE,TRUE,,TRUE,,,TRUE,40.70909,-89.595571
2094,2016-1600763,1/15/2016,5:00:58,1,0,"02112 N LINN ST 
PEORIA IL 61604","113 - Cooking fire, confined to container",TRUE,TRUE,,TRUE,,,TRUE,40.712863,-89.59553
2094,2016-1600670,1/13/2016,5:36:44,1,0,"02600 W CLARK ST 
PEORIA IL 61607","118 - Trash or rubbish fire, contained",TRUE,TRUE,,TRUE,,,TRUE,40.659477,-89.628328
2094,2016-1600546,1/10/2016,18:36:28,1,0,"01606 N GREAT OAK RD 
PEORIA IL 61604","113 - Cooking fire, confined to container",TRUE,TRUE,,TRUE,,,TRUE,40.708375,-89.640797
2094,2016-1600531,1/10/2016,13:53:36,1,0,"02513 W GARDEN ST 
PEORIA IL 61605",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.675947,-89.633489
2094,2016-1600527,1/10/2016,10:18:56,1,0,"00335 W KNOLL CREST DR 
PEORIA IL 61614",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.738938,-89.597829
2094,2016-1600463,1/9/2016,12:12:21,1,0,"03415 W OAKCREST DR 
PEORIA IL 61604","113 - Cooking fire, confined to container",TRUE,TRUE,,TRUE,,,TRUE,40.719224,-89.646519
2094,2016-1600455,1/9/2016,5:17:17,1,0,"04717 N KNOXVILLE AVE 
PEORIA IL 61614","113 - Cooking fire, confined to container",TRUE,TRUE,,TRUE,,,TRUE,40.744614,-89.593348
2094,2016-1600430,1/8/2016,19:58:13,1,0,"00204 VAN BUREN ST 
PEORIA IL 61603",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.709688,-89.567038
2094,2016-1600411,1/8/2016,16:04:21,1,0,"01813 S STANLEY ST 
PEORIA IL 61605",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.668024,-89.631724
2094,2016-1600323,1/6/2016,21:21:09,1,0,"00201 E ARCHER AVE 
PEORIA IL 61603","113 - Cooking fire, confined to container",TRUE,TRUE,,TRUE,,,TRUE,40.716226,-89.59231
2094,2016-1600242,1/5/2016,11:54:42,1,0,"00412 W COLUMBIA TERRACE ST 
PEORIA IL 61606",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.703196,-89.599518
2094,2016-1600053,1/1/2016,22:09:51,1,0,"01909 W PROCTOR ST 
PEORIA IL 61605",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.678648,-89.623698
2094,2016-1600023,1/1/2016,9:05:11,1,0,"01245 W MAIN ST 
PEORIA IL 61606","113 - Cooking fire, confined to container",TRUE,TRUE,,TRUE,,,TRUE,40.699803,-89.612964
2094,2016-1600024,1/1/2016,6:57:53,1,0,"01408 S STANLEY ST 
PEORIA IL 61605",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.672767,-89.631613
2094,2016-1600006,1/1/2016,0:03:11,1,0,"01408 S STANLEY ST 
PEORIA IL 61605",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.672767,-89.631613
2094,2015-1516686,11/15/2015,17:58:31,1,0,"00931 S LOUISA ST 
PEORIA IL 61605",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.678018,-89.614881
2094,2015-1516576,11/13/2015,19:41:41,1,0,"00900 W NEBRASKA AVE 
PEORIA IL 61604",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.710488,-89.607215
2094,2015-1516429,11/10/2015,23:34:18,1,0,"00301 NE JEFFERSON AVE 
PEORIA IL 61603","113 - Cooking fire, confined to container",TRUE,TRUE,,TRUE,,,TRUE,40.694436,-89.588027
2094,2015-1516371,11/9/2015,16:58:34,1,0,"00424 N WESTERN AVE 
PEORIA IL 61606","118 - Trash or rubbish fire, contained",TRUE,TRUE,,TRUE,,,TRUE,40.693317,-89.622868
2094,2015-1516015,11/2/2015,9:44:00,1,0,"00907 S WESTERN AVE 
PEORIA IL 61605",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.679395,-89.623088
2094,2015-1515822,10/29/2015,12:10:29,1,0,"00117 E THRUSH AVE 
PEORIA IL 61603","113 - Cooking fire, confined to container",TRUE,TRUE,,TRUE,,,TRUE,40.714435,-89.59302
2094,2015-1515787,10/28/2015,18:43:15,1,0,"00701 EUREKA ST 
PEORIA IL 61603","113 - Cooking fire, confined to container",TRUE,TRUE,,TRUE,,,TRUE,40.721166,-89.560397
2094,2015-1515727,10/27/2015,22:02:54,1,0,"00725 E KANSAS ST 
PEORIA IL 61603","113 - Cooking fire, confined to container",TRUE,TRUE,,TRUE,,,TRUE,40.711273,-89.585369
2094,2015-1515623,10/25/2015,18:23:12,1,0,"02413 N PEORIA AVE 
PEORIA IL 61603",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.716839,-89.59123
2094,2015-1515499,10/23/2015,6:48:49,1,0,"01614 S LIGONIER ST 
PEORIA IL 61605",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.669743,-89.635358
2094,2015-1515443,10/22/2015,9:41:34,1,0,"02704 W WHITTINGTON WAY 
PEORIA IL 61525",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.824768,-89.634476
2094,2015-1515419,10/21/2015,19:43:39,1,0,"04010 N BRANDYWINE DR 
PEORIA IL 61614",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.737229,-89.621517
2094,2015-1515404,10/21/2015,15:56:39,1,0,"00705 E BEHRENDS AVE 
PEORIA IL 61603","113 - Cooking fire, confined to container",TRUE,TRUE,,TRUE,,,TRUE,40.709369,-89.585993
2094,2015-1515373,10/21/2015,1:07:25,1,0,"01005 W VIRGINIA AVE 
PEORIA IL 61604",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.718688,-89.608398
2094,2015-1515362,10/20/2015,20:38:49,1,0,"02507 W GARDEN ST 
PEORIA IL 61605",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.675946,-89.633146
2094,2015-1515280,10/19/2015,13:43:46,1,0,"08821 N UNIVERSITY ST 
PEORIA IL 61615","115 - Incinerator overload or malfunction, fire confined",TRUE,TRUE,,TRUE,,,TRUE,40.795202,-89.621366
2094,2015-1515266,10/19/2015,9:06:08,1,0,"01620 N BIGELOW ST 
PEORIA IL 61604",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.70769,-89.597177
2094,2015-1515246,10/18/2015,18:53:49,1,0,"11001 N HUNTERS TRAIL CT 
PEORIA IL 61615","118 - Trash or rubbish fire, contained",TRUE,TRUE,,TRUE,,,TRUE,40.821709,-89.645382
2094,2015-1515091,10/15/2015,8:48:52,1,0,"00929 W WILLOW LN 
PEORIA IL 61614",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.737964,-89.607816
2094,2015-1514988,10/13/2015,3:06:34,2,0,"10715 N DANA DR 
PEORIA IL 61615",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.818803,-89.620772
2094,2015-1514891,10/11/2015,8:03:37,1,0,"01712 W MILLMAN ST 
PEORIA IL 61605",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.683139,-89.620195
2094,2015-1514825,10/9/2015,16:55:50,1,0,"00414 E ILLINOIS AVE 
PEORIA IL ",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.70614,-89.589172
2094,2015-1514790,10/9/2015,3:25:44,2,0,"02416 W MALONE AVE 
PEORIA IL 61605",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.675015,-89.631845
2094,2015-1514665,10/6/2015,18:22:55,1,0,"01505 NE GLENDALE AVE 
PEORIA IL 61603","118 - Trash or rubbish fire, contained",TRUE,TRUE,,TRUE,,,TRUE,40.707535,-89.5775
2094,2015-1514620,10/6/2015,1:09:14,1,0,"00124 SW ADAMS ST 
PEORIA IL 61602",112 - Fires in structure other than in a building,TRUE,TRUE,,TRUE,,,TRUE,40.691605,-89.589863
2094,2015-1514596,10/5/2015,13:40:12,1,0,"03022 W GARDEN ST 
PEORIA IL 61605",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.675974,-89.641039
2094,2015-1514557,10/4/2015,16:00:02,1,0,"00511 W ELIZABETH ST 
PEORIA IL 61606","113 - Cooking fire, confined to container",TRUE,TRUE,,TRUE,,,TRUE,40.702087,-89.601471
2094,2015-1514515,10/3/2015,18:57:36,1,0,"00002 CAROLINE ST 
PEORIA IL 61603","118 - Trash or rubbish fire, contained",TRUE,TRUE,,TRUE,,,TRUE,40.701358,-89.571161
2094,2015-1514484,10/3/2015,10:03:31,1,0,"02108 W MILLMAN ST 
PEORIA IL 61605","113 - Cooking fire, confined to container",TRUE,TRUE,,TRUE,,,TRUE,40.68318,-89.626461
